,speaker,dialogue,sentences,sentiment,entities,tokens
378,Sam,"Hey, Cap!","[{'content': u'Hey, Cap!', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.2, 'magnitude': 0.2}","[{'salience': 1, 'meta': {}, 'type': u'CONSUMER_GOOD', 'name': u'Cap', 'mentions': [u'Cap']}]","[{'index': 2, 'begin': 0, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'Hey', 'lemma': u'Hey'}, {'index': 2, 'begin': 3, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 2, 'begin': 5, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Cap', 'lemma': u'Cap'}, {'index': 2, 'begin': 8, 'pos': u'PUNCT', 'label': u'P', 'content': u'!', 'lemma': u'!'}]"
379,Bucky,Steve.,"[{'content': u'Steve.', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.2, 'magnitude': 0.2}","[{'salience': 1, 'meta': {u'mid': u'/m/05d8ynq'}, 'type': u'PERSON', 'name': u'Steve', 'mentions': [u'Steve']}]","[{'index': 0, 'begin': 0, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Steve', 'lemma': u'Steve'}, {'index': 0, 'begin': 5, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
380,Steve,Which Bucky am I talking to?,"[{'content': u'Which Bucky am I talking to?', 'begin': 0, 'score': -0.1, 'magnitude': 0.1}]","{'score': -0.1, 'magnitude': 0.1}","[{'salience': 1, 'meta': {}, 'type': u'PERSON', 'name': u'Bucky', 'mentions': [u'Bucky']}]","[{'index': 4, 'begin': 0, 'pos': u'DET', 'label': u'DEP', 'content': u'Which', 'lemma': u'Which'}, {'index': 4, 'begin': 6, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Bucky', 'lemma': u'Bucky'}, {'index': 4, 'begin': 12, 'pos': u'VERB', 'label': u'AUX', 'content': u'am', 'lemma': u'be'}, {'index': 4, 'begin': 15, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 4, 'begin': 17, 'pos': u'VERB', 'label': u'ROOT', 'content': u'talking', 'lemma': u'talk'}, {'index': 4, 'begin': 25, 'pos': u'ADP', 'label': u'PREP', 'content': u'to', 'lemma': u'to'}, {'index': 4, 'begin': 27, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
381,Bucky,Your mother's name is Sarah. You used to wear newspapers in your shoes.,"[{'content': u""Your mother's name is Sarah."", 'begin': 0, 'score': 0.1, 'magnitude': 0.1}, {'content': u'You used to wear newspapers in your shoes.', 'begin': 29, 'score': 0.1, 'magnitude': 0.1}]","{'score': 0.1, 'magnitude': 0.3}","[{'salience': 0.5030024, 'meta': {}, 'type': u'PERSON', 'name': u'mother', 'mentions': [u'mother']}, {'salience': 0.2899549, 'meta': {}, 'type': u'OTHER', 'name': u'name', 'mentions': [u'name']}, {'salience': 0.10641082, 'meta': {u'mid': u'/m/0f15zj'}, 'type': u'PERSON', 'name': u'Sarah', 'mentions': [u'Sarah']}, {'salience': 0.05344927, 'meta': {}, 'type': u'CONSUMER_GOOD', 'name': u'shoes', 'mentions': [u'shoes']}, {'salience': 0.047182597, 'meta': {}, 'type': u'WORK_OF_ART', 'name': u'newspapers', 'mentions': [u'newspapers']}]","[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'POSS', 'content': u'Your', 'lemma': u'Your'}, {'index': 3, 'begin': 5, 'pos': u'NOUN', 'label': u'POSS', 'content': u'mother', 'lemma': u'mother'}, {'index': 1, 'begin': 11, 'pos': u'PRT', 'label': u'PS', 'content': u""'s"", 'lemma': u""'s""}, {'index': 4, 'begin': 14, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'name', 'lemma': u'name'}, {'index': 4, 'begin': 19, 'pos': u'VERB', 'label': u'ROOT', 'content': u'is', 'lemma': u'be'}, {'index': 4, 'begin': 22, 'pos': u'NOUN', 'label': u'ATTR', 'content': u'Sarah', 'lemma': u'Sarah'}, {'index': 4, 'begin': 27, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 8, 'begin': 29, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You'}, {'index': 8, 'begin': 33, 'pos': u'VERB', 'label': u'ROOT', 'content': u'used', 'lemma': u'use'}, {'index': 10, 'begin': 38, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 8, 'begin': 41, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'wear', 'lemma': u'wear'}, {'index': 10, 'begin': 46, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'newspapers', 'lemma': u'newspaper'}, {'index': 10, 'begin': 57, 'pos': u'ADP', 'label': u'PREP', 'content': u'in', 'lemma': u'in'}, {'index': 14, 'begin': 60, 'pos': u'PRON', 'label': u'POSS', 'content': u'your', 'lemma': u'your'}, {'index': 12, 'begin': 65, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'shoes', 'lemma': u'shoe'}, {'index': 8, 'begin': 70, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
382,Steve,You can't read that in a museum.,"[{'content': u""You can't read that in a museum."", 'begin': 0, 'score': -0.4, 'magnitude': 0.4}]","{'score': -0.4, 'magnitude': 0.4}","[{'salience': 1, 'meta': {}, 'type': u'LOCATION', 'name': u'museum', 'mentions': [u'museum']}]","[{'index': 3, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You'}, {'index': 3, 'begin': 4, 'pos': u'VERB', 'label': u'AUX', 'content': u'ca', 'lemma': u'ca'}, {'index': 3, 'begin': 6, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 3, 'begin': 10, 'pos': u'VERB', 'label': u'ROOT', 'content': u'read', 'lemma': u'read'}, {'index': 3, 'begin': 15, 'pos': u'DET', 'label': u'DOBJ', 'content': u'that', 'lemma': u'that'}, {'index': 3, 'begin': 20, 'pos': u'ADP', 'label': u'PREP', 'content': u'in', 'lemma': u'in'}, {'index': 7, 'begin': 23, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 5, 'begin': 25, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'museum', 'lemma': u'museum'}, {'index': 3, 'begin': 31, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
383,Sam,"Just like that, we're suppose to be cool?","[{'content': u""Just like that, we're suppose to be cool?"", 'begin': 0, 'score': 0.1, 'magnitude': 0.1}]","{'score': 0.1, 'magnitude': 0.1}",[],"[{'index': 1, 'begin': 0, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'Just', 'lemma': u'Just'}, {'index': 6, 'begin': 5, 'pos': u'ADP', 'label': u'PREP', 'content': u'like', 'lemma': u'like'}, {'index': 1, 'begin': 10, 'pos': u'DET', 'label': u'POBJ', 'content': u'that', 'lemma': u'that'}, {'index': 6, 'begin': 14, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 6, 'begin': 16, 'pos': u'PRON', 'label': u'NSUBJPASS', 'content': u'we', 'lemma': u'we'}, {'index': 6, 'begin': 18, 'pos': u'VERB', 'label': u'AUXPASS', 'content': u""'re"", 'lemma': u'be'}, {'index': 6, 'begin': 22, 'pos': u'VERB', 'label': u'ROOT', 'content': u'suppose', 'lemma': u'suppose'}, {'index': 8, 'begin': 30, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 6, 'begin': 33, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'be', 'lemma': u'be'}, {'index': 8, 'begin': 36, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'cool', 'lemma': u'cool'}, {'index': 6, 'begin': 40, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
384,Bucky,What did I do?,"[{'content': u'What did I do?', 'begin': 0, 'score': -0.3, 'magnitude': 0.3}]","{'score': -0.3, 'magnitude': 0.3}",[],"[{'index': 3, 'begin': 0, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'What', 'lemma': u'What'}, {'index': 3, 'begin': 5, 'pos': u'VERB', 'label': u'AUX', 'content': u'did', 'lemma': u'do'}, {'index': 3, 'begin': 9, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 3, 'begin': 11, 'pos': u'VERB', 'label': u'ROOT', 'content': u'do', 'lemma': u'do'}, {'index': 3, 'begin': 13, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
385,Steve,Enough.,"[{'content': u'Enough.', 'begin': 0, 'score': 0.1, 'magnitude': 0.1}]","{'score': 0.1, 'magnitude': 0.1}",[],"[{'index': 0, 'begin': 0, 'pos': u'ADJ', 'label': u'ROOT', 'content': u'Enough', 'lemma': u'Enough'}, {'index': 0, 'begin': 6, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
386,Bucky,I knew this would happen. Everything HYDRA put inside me is still there. All he had to do is say the god damn words.,"[{'content': u'I knew this would happen.', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}, {'content': u'Everything HYDRA put inside me is still there.', 'begin': 26, 'score': 0.1, 'magnitude': 0.1}, {'content': u'All he had to do is say the god damn words.', 'begin': 73, 'score': -0.4, 'magnitude': 0.4}]","{'score': 0, 'magnitude': 0.7}","[{'salience': 0.50148034, 'meta': {}, 'type': u'OTHER', 'name': u'Everything', 'mentions': [u'Everything']}, {'salience': 0.20122907, 'meta': {}, 'type': u'ORGANIZATION', 'name': u'HYDRA', 'mentions': [u'HYDRA']}, {'salience': 0.17170437, 'meta': {}, 'type': u'PERSON', 'name': u'god', 'mentions': [u'god']}, {'salience': 0.12558621, 'meta': {}, 'type': u'OTHER', 'name': u'words', 'mentions': [u'words']}]","[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 1, 'begin': 2, 'pos': u'VERB', 'label': u'ROOT', 'content': u'knew', 'lemma': u'know'}, {'index': 4, 'begin': 7, 'pos': u'DET', 'label': u'NSUBJ', 'content': u'this', 'lemma': u'this'}, {'index': 4, 'begin': 12, 'pos': u'VERB', 'label': u'AUX', 'content': u'would', 'lemma': u'would'}, {'index': 1, 'begin': 18, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'happen', 'lemma': u'happen'}, {'index': 1, 'begin': 24, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 11, 'begin': 26, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Everything', 'lemma': u'Everything'}, {'index': 8, 'begin': 37, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'HYDRA', 'lemma': u'HYDRA'}, {'index': 6, 'begin': 43, 'pos': u'VERB', 'label': u'RCMOD', 'content': u'put', 'lemma': u'put'}, {'index': 8, 'begin': 47, 'pos': u'ADP', 'label': u'PREP', 'content': u'inside', 'lemma': u'inside'}, {'index': 9, 'begin': 54, 'pos': u'PRON', 'label': u'POBJ', 'content': u'me', 'lemma': u'me'}, {'index': 11, 'begin': 57, 'pos': u'VERB', 'label': u'ROOT', 'content': u'is', 'lemma': u'be'}, {'index': 11, 'begin': 60, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'still', 'lemma': u'still'}, {'index': 11, 'begin': 66, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'there', 'lemma': u'there'}, {'index': 11, 'begin': 71, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 20, 'begin': 73, 'pos': u'DET', 'label': u'NSUBJ', 'content': u'All', 'lemma': u'All'}, {'index': 17, 'begin': 77, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'he', 'lemma': u'he'}, {'index': 15, 'begin': 80, 'pos': u'VERB', 'label': u'RCMOD', 'content': u'had', 'lemma': u'have'}, {'index': 19, 'begin': 84, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 17, 'begin': 87, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'do', 'lemma': u'do'}, {'index': 20, 'begin': 90, 'pos': u'VERB', 'label': u'ROOT', 'content': u'is', 'lemma': u'be'}, {'index': 20, 'begin': 93, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'say', 'lemma': u'say'}, {'index': 25, 'begin': 97, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 25, 'begin': 101, 'pos': u'NOUN', 'label': u'NN', 'content': u'god', 'lemma': u'god'}, {'index': 25, 'begin': 105, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'damn', 'lemma': u'damn'}, {'index': 21, 'begin': 110, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'words', 'lemma': u'word'}, {'index': 20, 'begin': 115, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
387,Steve,Who was he?,"[{'content': u'Who was he?', 'begin': 0, 'score': 0, 'magnitude': 0}]","{'score': 0, 'magnitude': 0}",[],"[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'ATTR', 'content': u'Who', 'lemma': u'Who'}, {'index': 1, 'begin': 4, 'pos': u'VERB', 'label': u'ROOT', 'content': u'was', 'lemma': u'be'}, {'index': 1, 'begin': 8, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'he', 'lemma': u'he'}, {'index': 1, 'begin': 10, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
388,Bucky,I don't know.,"[{'content': u""I don't know."", 'begin': 0, 'score': 0, 'magnitude': 0}]","{'score': 0, 'magnitude': 0}",[],"[{'index': 3, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 3, 'begin': 2, 'pos': u'VERB', 'label': u'AUX', 'content': u'do', 'lemma': u'do'}, {'index': 3, 'begin': 4, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 3, 'begin': 8, 'pos': u'VERB', 'label': u'ROOT', 'content': u'know', 'lemma': u'know'}, {'index': 3, 'begin': 12, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
389,Steve," People are dead. The bombing. The set up. The doctor did all that just to get 10 minutes with you. I need you to do better than ""I don't know.""","[{'content': u'People are dead.', 'begin': 1, 'score': 0, 'magnitude': 0}, {'content': u'The bombing.', 'begin': 18, 'score': 0.1, 'magnitude': 0.1}, {'content': u'The set up.', 'begin': 31, 'score': 0.2, 'magnitude': 0.2}, {'content': u'The doctor did all that just to get 10 minutes with you.', 'begin': 43, 'score': -0.1, 'magnitude': 0.1}, {'content': u'I need you to do better than ""I don\'t know.""', 'begin': 100, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0, 'magnitude': 0.7}","[{'salience': 0.7098446, 'meta': {}, 'type': u'PERSON', 'name': u'People', 'mentions': [u'People']}, {'salience': 0.17229767, 'meta': {}, 'type': u'EVENT', 'name': u'bombing', 'mentions': [u'bombing']}, {'salience': 0.117857754, 'meta': {}, 'type': u'PERSON', 'name': u'doctor', 'mentions': [u'doctor']}]","[{'index': 1, 'begin': 1, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'People', 'lemma': u'person'}, {'index': 1, 'begin': 8, 'pos': u'VERB', 'label': u'ROOT', 'content': u'are', 'lemma': u'be'}, {'index': 1, 'begin': 12, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'dead', 'lemma': u'dead'}, {'index': 1, 'begin': 16, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 5, 'begin': 18, 'pos': u'DET', 'label': u'DET', 'content': u'The', 'lemma': u'The'}, {'index': 5, 'begin': 22, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'bombing', 'lemma': u'bombing'}, {'index': 5, 'begin': 29, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 8, 'begin': 31, 'pos': u'DET', 'label': u'NSUBJ', 'content': u'The', 'lemma': u'The'}, {'index': 8, 'begin': 35, 'pos': u'VERB', 'label': u'ROOT', 'content': u'set', 'lemma': u'set'}, {'index': 8, 'begin': 39, 'pos': u'PRT', 'label': u'PRT', 'content': u'up', 'lemma': u'up'}, {'index': 8, 'begin': 41, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 12, 'begin': 43, 'pos': u'DET', 'label': u'DET', 'content': u'The', 'lemma': u'The'}, {'index': 13, 'begin': 47, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'doctor', 'lemma': u'doctor'}, {'index': 13, 'begin': 54, 'pos': u'VERB', 'label': u'ROOT', 'content': u'did', 'lemma': u'do'}, {'index': 13, 'begin': 58, 'pos': u'DET', 'label': u'DOBJ', 'content': u'all', 'lemma': u'all'}, {'index': 18, 'begin': 62, 'pos': u'DET', 'label': u'NSUBJ', 'content': u'that', 'lemma': u'that'}, {'index': 18, 'begin': 67, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'just', 'lemma': u'just'}, {'index': 18, 'begin': 72, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 14, 'begin': 75, 'pos': u'VERB', 'label': u'RCMOD', 'content': u'get', 'lemma': u'get'}, {'index': 20, 'begin': 79, 'pos': u'NUM', 'label': u'NUM', 'content': u'10', 'lemma': u'10'}, {'index': 18, 'begin': 82, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'minutes', 'lemma': u'minute'}, {'index': 18, 'begin': 90, 'pos': u'ADP', 'label': u'PREP', 'content': u'with', 'lemma': u'with'}, {'index': 21, 'begin': 95, 'pos': u'PRON', 'label': u'POBJ', 'content': u'you', 'lemma': u'you'}, {'index': 13, 'begin': 98, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 25, 'begin': 100, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 25, 'begin': 102, 'pos': u'VERB', 'label': u'ROOT', 'content': u'need', 'lemma': u'need'}, {'index': 28, 'begin': 107, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you'}, {'index': 28, 'begin': 111, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 25, 'begin': 114, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'do', 'lemma': u'do'}, {'index': 28, 'begin': 117, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'better', 'lemma': u'well'}, {'index': 29, 'begin': 124, 'pos': u'ADP', 'label': u'PREP', 'content': u'than', 'lemma': u'than'}, {'index': 30, 'begin': 129, 'pos': u'PUNCT', 'label': u'P', 'content': u'""', 'lemma': u'""'}, {'index': 35, 'begin': 130, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 35, 'begin': 132, 'pos': u'VERB', 'label': u'AUX', 'content': u'do', 'lemma': u'do'}, {'index': 35, 'begin': 134, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 30, 'begin': 138, 'pos': u'VERB', 'label': u'PCOMP', 'content': u'know', 'lemma': u'know'}, {'index': 25, 'begin': 142, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 25, 'begin': 143, 'pos': u'PUNCT', 'label': u'P', 'content': u'""', 'lemma': u'""'}]"
390,Bucky,He wanted to know about Siberia. Where I was kept. - He wanted to know exactly where.,"[{'content': u'He wanted to know about Siberia.', 'begin': 0, 'score': 0.1, 'magnitude': 0.1}, {'content': u'Where I was kept.', 'begin': 33, 'score': -0.2, 'magnitude': 0.2}, {'content': u'- He wanted to know exactly where.', 'begin': 51, 'score': 0.3, 'magnitude': 0.3}]","{'score': 0, 'magnitude': 0.6}","[{'salience': 1, 'meta': {u'mid': u'/m/07bfd', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Siberia'}, 'type': u'LOCATION', 'name': u'Siberia', 'mentions': [u'Siberia']}]","[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'He', 'lemma': u'He'}, {'index': 1, 'begin': 3, 'pos': u'VERB', 'label': u'ROOT', 'content': u'wanted', 'lemma': u'want'}, {'index': 3, 'begin': 10, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 1, 'begin': 13, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'know', 'lemma': u'know'}, {'index': 3, 'begin': 18, 'pos': u'ADP', 'label': u'PREP', 'content': u'about', 'lemma': u'about'}, {'index': 4, 'begin': 24, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'Siberia', 'lemma': u'Siberia'}, {'index': 1, 'begin': 31, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 10, 'begin': 33, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'Where', 'lemma': u'Where'}, {'index': 10, 'begin': 39, 'pos': u'PRON', 'label': u'NSUBJPASS', 'content': u'I', 'lemma': u'I'}, {'index': 10, 'begin': 41, 'pos': u'VERB', 'label': u'AUXPASS', 'content': u'was', 'lemma': u'be'}, {'index': 10, 'begin': 45, 'pos': u'VERB', 'label': u'ROOT', 'content': u'kept', 'lemma': u'keep'}, {'index': 10, 'begin': 49, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 14, 'begin': 51, 'pos': u'PUNCT', 'label': u'P', 'content': u'-', 'lemma': u'-'}, {'index': 14, 'begin': 53, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'He', 'lemma': u'He'}, {'index': 14, 'begin': 56, 'pos': u'VERB', 'label': u'ROOT', 'content': u'wanted', 'lemma': u'want'}, {'index': 16, 'begin': 63, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 14, 'begin': 66, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'know', 'lemma': u'know'}, {'index': 18, 'begin': 71, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'exactly', 'lemma': u'exactly'}, {'index': 16, 'begin': 79, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'where', 'lemma': u'where'}, {'index': 14, 'begin': 84, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
391,Steve,Why would he need to know that?,"[{'content': u'Why would he need to know that?', 'begin': 0, 'score': -0.3, 'magnitude': 0.3}]","{'score': -0.3, 'magnitude': 0.3}",[],"[{'index': 3, 'begin': 0, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'Why', 'lemma': u'Why'}, {'index': 3, 'begin': 4, 'pos': u'VERB', 'label': u'AUX', 'content': u'would', 'lemma': u'would'}, {'index': 3, 'begin': 10, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'he', 'lemma': u'he'}, {'index': 3, 'begin': 13, 'pos': u'VERB', 'label': u'ROOT', 'content': u'need', 'lemma': u'need'}, {'index': 5, 'begin': 18, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 3, 'begin': 21, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'know', 'lemma': u'know'}, {'index': 5, 'begin': 26, 'pos': u'DET', 'label': u'DOBJ', 'content': u'that', 'lemma': u'that'}, {'index': 3, 'begin': 30, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
392,Bucky,Because I'm not the only Winter soldier.,"[{'content': u""Because I'm not the only Winter soldier."", 'begin': 0, 'score': 0, 'magnitude': 0}]","{'score': 0, 'magnitude': 0}","[{'salience': 1, 'meta': {}, 'type': u'PERSON', 'name': u'Winter soldier', 'mentions': [u'Winter soldier']}]","[{'index': 2, 'begin': 0, 'pos': u'ADP', 'label': u'MARK', 'content': u'Because', 'lemma': u'Because'}, {'index': 2, 'begin': 8, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 2, 'begin': 9, 'pos': u'VERB', 'label': u'ROOT', 'content': u""'m"", 'lemma': u'be'}, {'index': 2, 'begin': 12, 'pos': u'ADV', 'label': u'NEG', 'content': u'not', 'lemma': u'not'}, {'index': 7, 'begin': 16, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 7, 'begin': 20, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'only', 'lemma': u'only'}, {'index': 7, 'begin': 25, 'pos': u'NOUN', 'label': u'NN', 'content': u'Winter', 'lemma': u'Winter'}, {'index': 2, 'begin': 32, 'pos': u'NOUN', 'label': u'ATTR', 'content': u'soldier', 'lemma': u'soldier'}, {'index': 2, 'begin': 39, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
393,Vasily Karpov,Good job.,"[{'content': u'Good job.', 'begin': 0, 'score': 0.7, 'magnitude': 0.7}]","{'score': 0.7, 'magnitude': 0.7}","[{'salience': 1, 'meta': {}, 'type': u'OTHER', 'name': u'job', 'mentions': [u'job']}]","[{'index': 1, 'begin': 0, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'Good', 'lemma': u'Good'}, {'index': 1, 'begin': 5, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'job', 'lemma': u'job'}, {'index': 1, 'begin': 8, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
394,Other Winter Soldier,It hurts!,"[{'content': u'It hurts!', 'begin': 0, 'score': -0.5, 'magnitude': 0.5}]","{'score': -0.5, 'magnitude': 0.5}",[],"[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'It', 'lemma': u'It'}, {'index': 1, 'begin': 3, 'pos': u'VERB', 'label': u'ROOT', 'content': u'hurts', 'lemma': u'hurt'}, {'index': 1, 'begin': 8, 'pos': u'PUNCT', 'label': u'P', 'content': u'!', 'lemma': u'!'}]"
395,Vasily Karpov,Get me out of here.,"[{'content': u'Get me out of here.', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.2, 'magnitude': 0.2}",[],"[{'index': 0, 'begin': 0, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Get', 'lemma': u'Get'}, {'index': 0, 'begin': 4, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'me', 'lemma': u'me'}, {'index': 0, 'begin': 7, 'pos': u'ADP', 'label': u'PREP', 'content': u'out', 'lemma': u'out'}, {'index': 2, 'begin': 11, 'pos': u'ADP', 'label': u'PCOMP', 'content': u'of', 'lemma': u'of'}, {'index': 3, 'begin': 14, 'pos': u'ADV', 'label': u'POBJ', 'content': u'here', 'lemma': u'here'}, {'index': 0, 'begin': 18, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
