,speaker,dialogue,sentences,sentiment,entities,tokens,num_pron,total_sent,speaker_prev,speaker_next,nearbyChars
10,narrator,as Sam is resting catching his breath sitting by a tree Steve walks over to him,"[{'content': u'as Sam is resting catching his breath sitting by a tree Steve walks over to him', 'begin': 0, 'score': 0.3, 'magnitude': 0.3}]","{'score': 0.3, 'magnitude': 0.3}","[{'type': u'PERSON', 'meta': {u'mid': u'/m/05d8k7t'}, 'salience': 0.7963611, 'name': 'Sam Wilson', 'mentions': [u'Sam']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.09673417, 'name': u'breath', 'mentions': [u'breath']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.0829143, 'name': u'tree', 'mentions': [u'tree']}, {'type': u'PERSON', 'meta': {u'mid': u'/m/05d8ynq'}, 'salience': 0.023990452, 'name': 'Steve Wilson', 'mentions': [u'Steve']}, {'mentions': [u'his', u'him'], 'type': 'PERSON', 'name': 'Alexander Pierce'}]","[{'index': 3, 'begin': 0, 'pos': u'ADP', 'label': u'MARK', 'content': u'as', 'lemma': u'as'}, {'index': 3, 'begin': 3, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Sam', 'lemma': u'Sam'}, {'index': 3, 'begin': 7, 'pos': u'VERB', 'label': u'AUX', 'content': u'is', 'lemma': u'be'}, {'index': 3, 'begin': 10, 'pos': u'VERB', 'label': u'ROOT', 'content': u'resting', 'lemma': u'rest'}, {'index': 3, 'begin': 18, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'catching', 'lemma': u'catch'}, {'index': 6, 'begin': 27, 'pos': u'PRON', 'label': u'POSS', 'content': u'his', 'lemma': u'his', 'char': ['Alexander Pierce']}, {'index': 4, 'begin': 31, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'breath', 'lemma': u'breath'}, {'index': 6, 'begin': 38, 'pos': u'VERB', 'label': u'VMOD', 'content': u'sitting', 'lemma': u'sit'}, {'index': 7, 'begin': 46, 'pos': u'ADP', 'label': u'PREP', 'content': u'by', 'lemma': u'by'}, {'index': 10, 'begin': 49, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 8, 'begin': 51, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'tree', 'lemma': u'tree'}, {'index': 12, 'begin': 56, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Steve', 'lemma': u'Steve'}, {'index': 10, 'begin': 62, 'pos': u'VERB', 'label': u'RCMOD', 'content': u'walks', 'lemma': u'walk'}, {'index': 12, 'begin': 68, 'pos': u'PRT', 'label': u'PRT', 'content': u'over', 'lemma': u'over'}, {'index': 12, 'begin': 73, 'pos': u'ADP', 'label': u'PREP', 'content': u'to', 'lemma': u'to'}, {'index': 14, 'begin': 76, 'pos': u'PRON', 'label': u'POBJ', 'content': u'him', 'lemma': u'him', 'char': ['Alexander Pierce']}]",2,0.09,narrator,Steve Rogers,"['narrator' 'Sam Wilson' 'Steve Rogers' 'Sam Wilson' 'narrator'
 'Sam Wilson' 'Steve Rogers' 'Sam Wilson' 'narrator' 'Steve Rogers'
 'narrator' 'narrator' 'Sam Wilson' 'Steve Rogers' 'Sam Wilson' 'narrator'
 'Sam Wilson' 'Steve Rogers' 'narrator' 'Steve Rogers' 'narrator']"
11,Steve Rogers,Need a medic?,"[{'content': u'Need a medic?', 'begin': 0, 'score': -0.1, 'magnitude': 0.1}]","{'score': -0.1, 'magnitude': 0.1}","[{'type': u'PERSON', 'meta': {}, 'salience': 1, 'name': u'medic', 'mentions': [u'medic']}]","[{'index': 0, 'begin': 0, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Need', 'lemma': u'Need'}, {'index': 2, 'begin': 5, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 0, 'begin': 7, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'medic', 'lemma': u'medic'}, {'index': 0, 'begin': 12, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]",0,-0.01,narrator,narrator,"['Steve Rogers' 'narrator' 'Sam Wilson' 'Steve Rogers' 'Sam Wilson'
 'narrator' 'Sam Wilson' 'Steve Rogers' 'Sam Wilson' 'narrator'
 'Steve Rogers' 'narrator' 'narrator' 'Sam Wilson' 'Steve Rogers'
 'Sam Wilson' 'narrator' 'Sam Wilson' 'Steve Rogers' 'narrator'
 'Steve Rogers']"
12,narrator,Sam laughs,"[{'content': u'Sam laughs', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.2, 'magnitude': 0.2}","[{'type': u'PERSON', 'meta': {u'mid': u'/m/05d8k7t'}, 'salience': 1, 'name': 'Sam Wilson', 'mentions': [u'Sam']}]","[{'index': 1, 'begin': 0, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Sam', 'lemma': u'Sam'}, {'index': 1, 'begin': 4, 'pos': u'VERB', 'label': u'ROOT', 'content': u'laughs', 'lemma': u'laugh'}]",0,0.04,Steve Rogers,Sam Wilson,"['Sam Wilson' 'Steve Rogers' 'narrator' 'Sam Wilson' 'Steve Rogers'
 'Sam Wilson' 'narrator' 'Sam Wilson' 'Steve Rogers' 'Sam Wilson'
 'narrator' 'Steve Rogers' 'narrator' 'narrator' 'Sam Wilson'
 'Steve Rogers' 'Sam Wilson' 'narrator' 'Sam Wilson' 'Steve Rogers'
 'narrator']"
13,Sam Wilson,"I need a new set of lungs. Dude, you just ran like thirteen miles in thirty minutes.","[{'content': u'I need a new set of lungs.', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}, {'content': u'Dude, you just ran like thirteen miles in thirty minutes.', 'begin': 27, 'score': -0.1, 'magnitude': 0.1}]","{'score': 0, 'magnitude': 0.3}","[{'type': u'OTHER', 'meta': {}, 'salience': 0.58572954, 'name': u'set', 'mentions': [u'set']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.41427046, 'name': u'lungs', 'mentions': [u'lungs']}, {'mentions': [u'I'], 'type': 'PERSON', 'name': 'Sam Wilson'}, {'mentions': [u'you'], 'type': 'PERSON', 'name': 'Steve Rogers'}]","[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I', 'char': ['Sam Wilson']}, {'index': 1, 'begin': 2, 'pos': u'VERB', 'label': u'ROOT', 'content': u'need', 'lemma': u'need'}, {'index': 4, 'begin': 7, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 4, 'begin': 9, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'new', 'lemma': u'new'}, {'index': 1, 'begin': 13, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'set', 'lemma': u'set'}, {'index': 4, 'begin': 17, 'pos': u'ADP', 'label': u'PREP', 'content': u'of', 'lemma': u'of'}, {'index': 5, 'begin': 20, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'lungs', 'lemma': u'lung'}, {'index': 1, 'begin': 25, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 12, 'begin': 27, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'Dude', 'lemma': u'Dude'}, {'index': 12, 'begin': 31, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 12, 'begin': 33, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you', 'char': ['Steve Rogers']}, {'index': 12, 'begin': 37, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'just', 'lemma': u'just'}, {'index': 12, 'begin': 42, 'pos': u'VERB', 'label': u'ROOT', 'content': u'ran', 'lemma': u'run'}, {'index': 12, 'begin': 46, 'pos': u'ADP', 'label': u'PREP', 'content': u'like', 'lemma': u'like'}, {'index': 15, 'begin': 51, 'pos': u'NUM', 'label': u'NUM', 'content': u'thirteen', 'lemma': u'thirteen'}, {'index': 13, 'begin': 60, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'miles', 'lemma': u'mile'}, {'index': 12, 'begin': 66, 'pos': u'ADP', 'label': u'PREP', 'content': u'in', 'lemma': u'in'}, {'index': 18, 'begin': 69, 'pos': u'NUM', 'label': u'NUM', 'content': u'thirty', 'lemma': u'thirty'}, {'index': 16, 'begin': 76, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'minutes', 'lemma': u'minute'}, {'index': 12, 'begin': 83, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",2,0.0,narrator,Steve Rogers,"['Steve Rogers' 'Sam Wilson' 'Steve Rogers' 'narrator' 'Sam Wilson'
 'Steve Rogers' 'Sam Wilson' 'narrator' 'Sam Wilson' 'Steve Rogers'
 'Sam Wilson' 'narrator' 'Steve Rogers' 'narrator' 'narrator' 'Sam Wilson'
 'Steve Rogers' 'Sam Wilson' 'narrator' 'Sam Wilson' 'Steve Rogers']"
14,Steve Rogers,I guess I got a late start.,"[{'content': u'I guess I got a late start.', 'begin': 0, 'score': -0.3, 'magnitude': 0.3}]","{'score': -0.3, 'magnitude': 0.3}","[{'type': u'EVENT', 'meta': {}, 'salience': 1, 'name': u'start', 'mentions': [u'start']}, {'mentions': [u'I', u'I'], 'type': 'PERSON', 'name': 'Steve Rogers'}]","[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I', 'char': ['Steve Rogers']}, {'index': 1, 'begin': 2, 'pos': u'VERB', 'label': u'ROOT', 'content': u'guess', 'lemma': u'guess'}, {'index': 3, 'begin': 8, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I', 'char': ['Steve Rogers']}, {'index': 1, 'begin': 10, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'got', 'lemma': u'get'}, {'index': 6, 'begin': 14, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 6, 'begin': 16, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'late', 'lemma': u'late'}, {'index': 3, 'begin': 21, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'start', 'lemma': u'start'}, {'index': 1, 'begin': 26, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",2,-0.09,Sam Wilson,Sam Wilson,"['narrator' 'Steve Rogers' 'Sam Wilson' 'Steve Rogers' 'narrator'
 'Sam Wilson' 'Steve Rogers' 'Sam Wilson' 'narrator' 'Sam Wilson'
 'Steve Rogers' 'Sam Wilson' 'narrator' 'Steve Rogers' 'narrator'
 'narrator' 'Sam Wilson' 'Steve Rogers' 'Sam Wilson' 'narrator'
 'Sam Wilson']"
15,Sam Wilson,"Oh, really? You should be ashamed of yourself. You should take another lap.","[{'content': u'Oh, really?', 'begin': 0, 'score': -0.2, 'magnitude': 0.2}, {'content': u'You should be ashamed of yourself.', 'begin': 12, 'score': -0.6, 'magnitude': 0.6}, {'content': u'You should take another lap.', 'begin': 47, 'score': 0, 'magnitude': 0}]","{'score': -0.3, 'magnitude': 0.9}","[{'type': u'OTHER', 'meta': {}, 'salience': 1, 'name': u'lap', 'mentions': [u'lap']}, {'mentions': [u'You', u'yourself', u'You'], 'type': 'PERSON', 'name': 'narrator'}]","[{'index': 2, 'begin': 0, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'Oh', 'lemma': u'Oh'}, {'index': 2, 'begin': 2, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 2, 'begin': 4, 'pos': u'ADV', 'label': u'ROOT', 'content': u'really', 'lemma': u'really'}, {'index': 2, 'begin': 10, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}, {'index': 6, 'begin': 12, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You', 'char': ['narrator']}, {'index': 6, 'begin': 16, 'pos': u'VERB', 'label': u'AUX', 'content': u'should', 'lemma': u'should'}, {'index': 6, 'begin': 23, 'pos': u'VERB', 'label': u'ROOT', 'content': u'be', 'lemma': u'be'}, {'index': 6, 'begin': 26, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'ashamed', 'lemma': u'ashamed'}, {'index': 7, 'begin': 34, 'pos': u'ADP', 'label': u'PREP', 'content': u'of', 'lemma': u'of'}, {'index': 8, 'begin': 37, 'pos': u'PRON', 'label': u'POBJ', 'content': u'yourself', 'lemma': u'yourself', 'char': ['narrator']}, {'index': 6, 'begin': 45, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 13, 'begin': 47, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You', 'char': ['narrator']}, {'index': 13, 'begin': 51, 'pos': u'VERB', 'label': u'AUX', 'content': u'should', 'lemma': u'should'}, {'index': 13, 'begin': 58, 'pos': u'VERB', 'label': u'ROOT', 'content': u'take', 'lemma': u'take'}, {'index': 15, 'begin': 63, 'pos': u'DET', 'label': u'DET', 'content': u'another', 'lemma': u'another'}, {'index': 13, 'begin': 71, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'lap', 'lemma': u'lap'}, {'index': 13, 'begin': 74, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",3,-0.27,Steve Rogers,narrator,"['Sam Wilson' 'narrator' 'Steve Rogers' 'Sam Wilson' 'Steve Rogers'
 'narrator' 'Sam Wilson' 'Steve Rogers' 'Sam Wilson' 'narrator'
 'Sam Wilson' 'Steve Rogers' 'Sam Wilson' 'narrator' 'Steve Rogers'
 'narrator' 'narrator' 'Sam Wilson' 'Steve Rogers' 'Sam Wilson' 'narrator']"
16,narrator,he hesitates for a moment before saying sarcastically,"[{'content': u'he hesitates for a moment before saying sarcastically', 'begin': 0, 'score': -0.5, 'magnitude': 0.5}]","{'score': -0.5, 'magnitude': 0.5}","[{'mentions': [u'he'], 'type': 'PERSON', 'name': 'Steve Rogers'}]","[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'he', 'lemma': u'he', 'char': ['Steve Rogers']}, {'index': 1, 'begin': 3, 'pos': u'VERB', 'label': u'ROOT', 'content': u'hesitates', 'lemma': u'hesitate'}, {'index': 1, 'begin': 13, 'pos': u'ADP', 'label': u'PREP', 'content': u'for', 'lemma': u'for'}, {'index': 4, 'begin': 17, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 2, 'begin': 19, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'moment', 'lemma': u'moment'}, {'index': 1, 'begin': 26, 'pos': u'ADP', 'label': u'PREP', 'content': u'before', 'lemma': u'before'}, {'index': 5, 'begin': 33, 'pos': u'VERB', 'label': u'PCOMP', 'content': u'saying', 'lemma': u'say'}, {'index': 6, 'begin': 40, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'sarcastically', 'lemma': u'sarcastically'}]",1,-0.25,Sam Wilson,Sam Wilson,"['Steve Rogers' 'Sam Wilson' 'narrator' 'Steve Rogers' 'Sam Wilson'
 'Steve Rogers' 'narrator' 'Sam Wilson' 'Steve Rogers' 'Sam Wilson'
 'narrator' 'Sam Wilson' 'Steve Rogers' 'Sam Wilson' 'narrator'
 'Steve Rogers' 'narrator' 'narrator' 'Sam Wilson' 'Steve Rogers'
 'Sam Wilson']"
17,Sam Wilson,Did you just take it? I assumed you just took it.,"[{'content': u'Did you just take it?', 'begin': 0, 'score': -0.2, 'magnitude': 0.2}, {'content': u'I assumed you just took it.', 'begin': 22, 'score': -0.4, 'magnitude': 0.4}]","{'score': -0.3, 'magnitude': 0.7}","[{'mentions': [u'you', u'you'], 'type': 'PERSON', 'name': 'narrator'}, {'mentions': [u'I'], 'type': 'PERSON', 'name': 'Sam Wilson'}]","[{'index': 3, 'begin': 0, 'pos': u'VERB', 'label': u'AUX', 'content': u'Did', 'lemma': u'do'}, {'index': 3, 'begin': 4, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you', 'char': ['narrator']}, {'index': 3, 'begin': 8, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'just', 'lemma': u'just'}, {'index': 3, 'begin': 13, 'pos': u'VERB', 'label': u'ROOT', 'content': u'take', 'lemma': u'take'}, {'index': 3, 'begin': 18, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'it', 'lemma': u'it'}, {'index': 3, 'begin': 20, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}, {'index': 7, 'begin': 22, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I', 'char': ['Sam Wilson']}, {'index': 7, 'begin': 24, 'pos': u'VERB', 'label': u'ROOT', 'content': u'assumed', 'lemma': u'assume'}, {'index': 10, 'begin': 32, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you', 'char': ['narrator']}, {'index': 10, 'begin': 36, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'just', 'lemma': u'just'}, {'index': 7, 'begin': 41, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'took', 'lemma': u'take'}, {'index': 10, 'begin': 46, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'it', 'lemma': u'it'}, {'index': 7, 'begin': 48, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",3,-0.21,narrator,Steve Rogers,"['Sam Wilson' 'Steve Rogers' 'Sam Wilson' 'narrator' 'Steve Rogers'
 'Sam Wilson' 'Steve Rogers' 'narrator' 'Sam Wilson' 'Steve Rogers'
 'Sam Wilson' 'narrator' 'Sam Wilson' 'Steve Rogers' 'Sam Wilson'
 'narrator' 'Steve Rogers' 'narrator' 'narrator' 'Sam Wilson'
 'Steve Rogers']"
18,Steve Rogers,What unit are you with?,"[{'content': u'What unit are you with?', 'begin': 0, 'score': -0.2, 'magnitude': 0.2}]","{'score': -0.2, 'magnitude': 0.2}","[{'type': u'ORGANIZATION', 'meta': {}, 'salience': 1, 'name': u'unit', 'mentions': [u'unit']}, {'mentions': [u'you'], 'type': 'PERSON', 'name': 'Sam Wilson'}]","[{'index': 1, 'begin': 0, 'pos': u'DET', 'label': u'DET', 'content': u'What', 'lemma': u'What'}, {'index': 2, 'begin': 5, 'pos': u'NOUN', 'label': u'ATTR', 'content': u'unit', 'lemma': u'unit'}, {'index': 2, 'begin': 10, 'pos': u'VERB', 'label': u'ROOT', 'content': u'are', 'lemma': u'be'}, {'index': 2, 'begin': 14, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you', 'char': ['Sam Wilson']}, {'index': 2, 'begin': 18, 'pos': u'ADP', 'label': u'PREP', 'content': u'with', 'lemma': u'with'}, {'index': 2, 'begin': 22, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]",1,-0.04,Sam Wilson,Sam Wilson,"['Steve Rogers' 'Sam Wilson' 'Steve Rogers' 'Sam Wilson' 'narrator'
 'Steve Rogers' 'Sam Wilson' 'Steve Rogers' 'narrator' 'Sam Wilson'
 'Steve Rogers' 'Sam Wilson' 'narrator' 'Sam Wilson' 'Steve Rogers'
 'Sam Wilson' 'narrator' 'Steve Rogers' 'narrator' 'narrator' 'Sam Wilson']"
19,Sam Wilson,"Fifty-eighth, Para-rescue. But now I'm working down at the VA. Sam Wilson.","[{'content': u'Fifty-eighth, Para-rescue.', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}, {'content': u""But now I'm working down at the VA."", 'begin': 27, 'score': 0.5, 'magnitude': 0.5}, {'content': u'Sam Wilson.', 'begin': 63, 'score': 0.1, 'magnitude': 0.1}]","{'score': 0.3, 'magnitude': 0.9}","[{'type': u'PERSON', 'meta': {u'mid': u'/m/06zx95', u'wikipedia_url': u'http://en.wikipedia.org/wiki/United_States_Air_Force_Pararescue'}, 'salience': 0.7684687, 'name': u'Para-rescue', 'mentions': [u'Para-rescue']}, {'type': u'PERSON', 'meta': {}, 'salience': 0.1323098, 'name': u'Sam Wilson', 'mentions': [u'Sam Wilson', u'I']}, {'type': u'ORGANIZATION', 'meta': {u'mid': u'/m/07z1m', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Virginia'}, 'salience': 0.09922155, 'name': u'VA', 'mentions': [u'VA']}]","[{'index': 2, 'begin': 0, 'pos': u'NUM', 'label': u'NUM', 'content': u'Fifty', 'lemma': u'Fifty'}, {'index': 2, 'begin': 5, 'pos': u'PUNCT', 'label': u'P', 'content': u'-', 'lemma': u'-'}, {'index': 2, 'begin': 6, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'eighth', 'lemma': u'eighth'}, {'index': 2, 'begin': 12, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 2, 'begin': 14, 'pos': u'NOUN', 'label': u'APPOS', 'content': u'Para-rescue', 'lemma': u'Para-rescue'}, {'index': 2, 'begin': 25, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 10, 'begin': 27, 'pos': u'CONJ', 'label': u'CC', 'content': u'But', 'lemma': u'But'}, {'index': 10, 'begin': 31, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'now', 'lemma': u'now'}, {'index': 10, 'begin': 35, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I', 'char': ['Sam Wilson']}, {'index': 10, 'begin': 36, 'pos': u'VERB', 'label': u'AUX', 'content': u""'m"", 'lemma': u'be'}, {'index': 10, 'begin': 39, 'pos': u'VERB', 'label': u'ROOT', 'content': u'working', 'lemma': u'work'}, {'index': 10, 'begin': 47, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'down', 'lemma': u'down'}, {'index': 10, 'begin': 52, 'pos': u'ADP', 'label': u'PREP', 'content': u'at', 'lemma': u'at'}, {'index': 14, 'begin': 55, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 12, 'begin': 59, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'VA', 'lemma': u'VA'}, {'index': 10, 'begin': 61, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 17, 'begin': 63, 'pos': u'NOUN', 'label': u'NN', 'content': u'Sam', 'lemma': u'Sam'}, {'index': 17, 'begin': 67, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Wilson', 'lemma': u'Wilson'}, {'index': 17, 'begin': 73, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",1,0.27,Steve Rogers,narrator,"['narrator' 'Steve Rogers' 'Sam Wilson' 'Steve Rogers' 'Sam Wilson'
 'narrator' 'Steve Rogers' 'Sam Wilson' 'Steve Rogers' 'narrator'
 'Sam Wilson' 'Steve Rogers' 'Sam Wilson' 'narrator' 'Sam Wilson'
 'Steve Rogers' 'Sam Wilson' 'narrator' 'Steve Rogers' 'narrator'
 'narrator']"
20,narrator,Steve gives Sam a hand to rise,"[{'content': u'Steve gives Sam a hand to rise', 'begin': 0, 'score': 0.4, 'magnitude': 0.4}]","{'score': 0.4, 'magnitude': 0.4}","[{'type': u'PERSON', 'meta': {u'mid': u'/m/05d8ynq'}, 'salience': 0.64809763, 'name': 'Steve Wilson', 'mentions': [u'Steve']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.20875676, 'name': u'hand', 'mentions': [u'hand']}, {'type': u'PERSON', 'meta': {u'mid': u'/m/05d8k7t'}, 'salience': 0.14314562, 'name': 'Sam Wilson', 'mentions': [u'Sam']}]","[{'index': 1, 'begin': 0, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Steve', 'lemma': u'Steve'}, {'index': 1, 'begin': 6, 'pos': u'VERB', 'label': u'ROOT', 'content': u'gives', 'lemma': u'give'}, {'index': 1, 'begin': 12, 'pos': u'NOUN', 'label': u'IOBJ', 'content': u'Sam', 'lemma': u'Sam'}, {'index': 4, 'begin': 16, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 1, 'begin': 18, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'hand', 'lemma': u'hand'}, {'index': 6, 'begin': 23, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 4, 'begin': 26, 'pos': u'VERB', 'label': u'VMOD', 'content': u'rise', 'lemma': u'rise'}]",0,0.16,Sam Wilson,Steve Rogers,"['Sam Wilson' 'narrator' 'Steve Rogers' 'Sam Wilson' 'Steve Rogers'
 'Sam Wilson' 'narrator' 'Steve Rogers' 'Sam Wilson' 'Steve Rogers'
 'narrator' 'Sam Wilson' 'Steve Rogers' 'Sam Wilson' 'narrator'
 'Sam Wilson' 'Steve Rogers' 'Sam Wilson' 'narrator' 'Steve Rogers'
 'narrator']"
21,Steve Rogers,Steve Rogers.,"[{'content': u'Steve Rogers.', 'begin': 0, 'score': 0.1, 'magnitude': 0.1}]","{'score': 0.1, 'magnitude': 0.1}","[{'type': u'PERSON', 'meta': {u'mid': u'/m/025dp', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Captain_America'}, 'salience': 1, 'name': u'Steve Rogers', 'mentions': [u'Steve Rogers']}]","[{'index': 1, 'begin': 0, 'pos': u'NOUN', 'label': u'NN', 'content': u'Steve', 'lemma': u'Steve'}, {'index': 1, 'begin': 6, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Rogers', 'lemma': u'Rogers'}, {'index': 1, 'begin': 12, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",0,0.01,narrator,Sam Wilson,"['Sam Wilson' 'Sam Wilson' 'narrator' 'Steve Rogers' 'Sam Wilson'
 'Steve Rogers' 'Sam Wilson' 'narrator' 'Steve Rogers' 'Sam Wilson'
 'Steve Rogers' 'narrator' 'Sam Wilson' 'Steve Rogers' 'Sam Wilson'
 'narrator' 'Sam Wilson' 'Steve Rogers' 'Sam Wilson' 'narrator'
 'Steve Rogers']"
