,speaker,dialogue,sentences,sentiment,entities,tokens
75,Jane Foster,"Sea bass, sea bass, sea bass, sea bass, sea bass, sea bass, sea bass...sea bass. Sea bass...","[{'content': u'Sea bass, sea bass, sea bass, sea bass, sea bass, sea bass, sea bass...sea bass.', 'begin': 0, 'score': 0.4, 'magnitude': 0.4}, {'content': u'Sea bass...', 'begin': 81, 'score': 0.3, 'magnitude': 0.3}]","{'score': 0.3, 'magnitude': 0.7}","[{'salience': 0.5238449, 'meta': {}, 'type': u'OTHER', 'name': u'Sea bass', 'mentions': [u'Sea bass', u'Sea bass']}, {'salience': 0.10036381, 'meta': {}, 'type': u'OTHER', 'name': u'sea bass', 'mentions': [u'sea bass']}, {'salience': 0.10036381, 'meta': {}, 'type': u'OTHER', 'name': u'sea bass', 'mentions': [u'sea bass']}, {'salience': 0.07291517, 'meta': {}, 'type': u'OTHER', 'name': u'sea bass', 'mentions': [u'sea bass']}, {'salience': 0.07041638, 'meta': {}, 'type': u'OTHER', 'name': u'sea bass', 'mentions': [u'sea bass']}, {'salience': 0.060467005, 'meta': {}, 'type': u'OTHER', 'name': u'sea bass', 'mentions': [u'sea bass']}, {'salience': 0.04598706, 'meta': {}, 'type': u'OTHER', 'name': u'sea bass', 'mentions': [u'sea bass']}, {'salience': 0.025641879, 'meta': {}, 'type': u'OTHER', 'name': u'sea bass', 'mentions': [u'sea bass']}]","[{'index': 1, 'begin': 0, 'pos': u'NOUN', 'label': u'NN', 'content': u'Sea', 'lemma': u'Sea'}, {'index': 1, 'begin': 4, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'bass', 'lemma': u'bass'}, {'index': 1, 'begin': 8, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 4, 'begin': 10, 'pos': u'NOUN', 'label': u'NN', 'content': u'sea', 'lemma': u'sea'}, {'index': 1, 'begin': 14, 'pos': u'NOUN', 'label': u'CONJ', 'content': u'bass', 'lemma': u'bass'}, {'index': 1, 'begin': 18, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 7, 'begin': 20, 'pos': u'NOUN', 'label': u'NN', 'content': u'sea', 'lemma': u'sea'}, {'index': 1, 'begin': 24, 'pos': u'NOUN', 'label': u'CONJ', 'content': u'bass', 'lemma': u'bass'}, {'index': 1, 'begin': 28, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 10, 'begin': 30, 'pos': u'NOUN', 'label': u'NN', 'content': u'sea', 'lemma': u'sea'}, {'index': 1, 'begin': 34, 'pos': u'NOUN', 'label': u'CONJ', 'content': u'bass', 'lemma': u'bass'}, {'index': 1, 'begin': 38, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 13, 'begin': 40, 'pos': u'NOUN', 'label': u'NN', 'content': u'sea', 'lemma': u'sea'}, {'index': 1, 'begin': 44, 'pos': u'NOUN', 'label': u'CONJ', 'content': u'bass', 'lemma': u'bass'}, {'index': 1, 'begin': 48, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 16, 'begin': 50, 'pos': u'NOUN', 'label': u'NN', 'content': u'sea', 'lemma': u'sea'}, {'index': 1, 'begin': 54, 'pos': u'NOUN', 'label': u'APPOS', 'content': u'bass', 'lemma': u'bass'}, {'index': 1, 'begin': 58, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 19, 'begin': 60, 'pos': u'NOUN', 'label': u'NN', 'content': u'sea', 'lemma': u'sea'}, {'index': 1, 'begin': 64, 'pos': u'NOUN', 'label': u'APPOS', 'content': u'bass', 'lemma': u'bass'}, {'index': 1, 'begin': 68, 'pos': u'PUNCT', 'label': u'P', 'content': u'...', 'lemma': u'...'}, {'index': 22, 'begin': 71, 'pos': u'NOUN', 'label': u'NN', 'content': u'sea', 'lemma': u'sea'}, {'index': 1, 'begin': 75, 'pos': u'NOUN', 'label': u'APPOS', 'content': u'bass', 'lemma': u'bass'}, {'index': 1, 'begin': 79, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 25, 'begin': 81, 'pos': u'NOUN', 'label': u'NN', 'content': u'Sea', 'lemma': u'Sea'}, {'index': 25, 'begin': 85, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'bass', 'lemma': u'bass'}, {'index': 25, 'begin': 89, 'pos': u'PUNCT', 'label': u'P', 'content': u'..', 'lemma': u'..'}, {'index': 25, 'begin': 91, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
76,Richard,"Jane, maybe you should stop saying sea bass and go out to your friend.","[{'content': u'Jane, maybe you should stop saying sea bass and go out to your friend.', 'begin': 0, 'score': -0.4, 'magnitude': 0.4}]","{'score': -0.4, 'magnitude': 0.4}","[{'salience': 0.5792451, 'meta': {u'mid': u'/m/05d4ryq'}, 'type': u'PERSON', 'name': u'Jane', 'mentions': [u'Jane']}, {'salience': 0.23286414, 'meta': {}, 'type': u'OTHER', 'name': u'sea bass', 'mentions': [u'sea bass']}, {'salience': 0.18789077, 'meta': {}, 'type': u'PERSON', 'name': u'friend', 'mentions': [u'friend']}]","[{'index': 5, 'begin': 0, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Jane', 'lemma': u'Jane'}, {'index': 5, 'begin': 4, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 5, 'begin': 6, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'maybe', 'lemma': u'maybe'}, {'index': 5, 'begin': 12, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you'}, {'index': 5, 'begin': 16, 'pos': u'VERB', 'label': u'AUX', 'content': u'should', 'lemma': u'should'}, {'index': 5, 'begin': 23, 'pos': u'VERB', 'label': u'ROOT', 'content': u'stop', 'lemma': u'stop'}, {'index': 5, 'begin': 28, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'saying', 'lemma': u'say'}, {'index': 8, 'begin': 35, 'pos': u'NOUN', 'label': u'NN', 'content': u'sea', 'lemma': u'sea'}, {'index': 6, 'begin': 39, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'bass', 'lemma': u'bass'}, {'index': 5, 'begin': 44, 'pos': u'CONJ', 'label': u'CC', 'content': u'and', 'lemma': u'and'}, {'index': 5, 'begin': 48, 'pos': u'VERB', 'label': u'CONJ', 'content': u'go', 'lemma': u'go'}, {'index': 10, 'begin': 51, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'out', 'lemma': u'out'}, {'index': 10, 'begin': 55, 'pos': u'ADP', 'label': u'PREP', 'content': u'to', 'lemma': u'to'}, {'index': 14, 'begin': 58, 'pos': u'PRON', 'label': u'POSS', 'content': u'your', 'lemma': u'your'}, {'index': 12, 'begin': 63, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'friend', 'lemma': u'friend'}, {'index': 5, 'begin': 69, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
77,narrator,Jane looks at him awkwardly,"[{'content': u'Jane looks at him awkwardly', 'begin': 0, 'score': -0.1, 'magnitude': 0.1}]","{'score': -0.1, 'magnitude': 0.1}","[{'salience': 1, 'meta': {u'mid': u'/m/05d4ryq'}, 'type': u'PERSON', 'name': u'Jane', 'mentions': [u'Jane']}]","[{'index': 1, 'begin': 0, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Jane', 'lemma': u'Jane'}, {'index': 1, 'begin': 5, 'pos': u'VERB', 'label': u'ROOT', 'content': u'looks', 'lemma': u'look'}, {'index': 1, 'begin': 11, 'pos': u'ADP', 'label': u'PREP', 'content': u'at', 'lemma': u'at'}, {'index': 2, 'begin': 14, 'pos': u'PRON', 'label': u'POBJ', 'content': u'him', 'lemma': u'him'}, {'index': 1, 'begin': 18, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'awkwardly', 'lemma': u'awkwardly'}]"
78,Jane Foster,This was so fun.,"[{'content': u'This was so fun.', 'begin': 0, 'score': 0.7, 'magnitude': 0.7}]","{'score': 0.7, 'magnitude': 0.7}",[],"[{'index': 1, 'begin': 0, 'pos': u'DET', 'label': u'NSUBJ', 'content': u'This', 'lemma': u'This'}, {'index': 1, 'begin': 5, 'pos': u'VERB', 'label': u'ROOT', 'content': u'was', 'lemma': u'be'}, {'index': 3, 'begin': 9, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'so', 'lemma': u'so'}, {'index': 1, 'begin': 12, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'fun', 'lemma': u'fun'}, {'index': 1, 'begin': 15, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
79,Richard,"You know, I'll just stay here and say sea bass alone.","[{'content': u""You know, I'll just stay here and say sea bass alone."", 'begin': 0, 'score': 0.1, 'magnitude': 0.1}]","{'score': 0.1, 'magnitude': 0.1}","[{'salience': 1, 'meta': {}, 'type': u'OTHER', 'name': u'sea bass', 'mentions': [u'sea bass']}]","[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You'}, {'index': 1, 'begin': 4, 'pos': u'VERB', 'label': u'ROOT', 'content': u'know', 'lemma': u'know'}, {'index': 1, 'begin': 8, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 6, 'begin': 10, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 6, 'begin': 11, 'pos': u'VERB', 'label': u'AUX', 'content': u""'ll"", 'lemma': u'will'}, {'index': 6, 'begin': 15, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'just', 'lemma': u'just'}, {'index': 1, 'begin': 20, 'pos': u'VERB', 'label': u'PARATAXIS', 'content': u'stay', 'lemma': u'stay'}, {'index': 6, 'begin': 25, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'here', 'lemma': u'here'}, {'index': 6, 'begin': 30, 'pos': u'CONJ', 'label': u'CC', 'content': u'and', 'lemma': u'and'}, {'index': 6, 'begin': 34, 'pos': u'VERB', 'label': u'CONJ', 'content': u'say', 'lemma': u'say'}, {'index': 11, 'begin': 38, 'pos': u'NOUN', 'label': u'NN', 'content': u'sea', 'lemma': u'sea'}, {'index': 9, 'begin': 42, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'bass', 'lemma': u'bass'}, {'index': 9, 'begin': 47, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'alone', 'lemma': u'alone'}, {'index': 1, 'begin': 52, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
80,narrator,Jane enters Darcy's car parked outside the restaurant,"[{'content': u""Jane enters Darcy's car parked outside the restaurant"", 'begin': 0, 'score': 0, 'magnitude': 0}]","{'score': 0, 'magnitude': 0}","[{'salience': 0.46979365, 'meta': {u'mid': u'/m/060xy', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Pride_and_Prejudice'}, 'type': u'PERSON', 'name': u'Jane', 'mentions': [u'Jane']}, {'salience': 0.22465762, 'meta': {}, 'type': u'CONSUMER_GOOD', 'name': u'car', 'mentions': [u'car']}, {'salience': 0.19972938, 'meta': {u'mid': u'/m/0f4lq_', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Mr._Darcy'}, 'type': u'PERSON', 'name': u'Darcy', 'mentions': [u'Darcy']}, {'salience': 0.105819345, 'meta': {}, 'type': u'LOCATION', 'name': u'restaurant', 'mentions': [u'restaurant']}]","[{'index': 1, 'begin': 0, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Jane', 'lemma': u'Jane'}, {'index': 1, 'begin': 5, 'pos': u'VERB', 'label': u'ROOT', 'content': u'enters', 'lemma': u'enter'}, {'index': 4, 'begin': 12, 'pos': u'NOUN', 'label': u'POSS', 'content': u'Darcy', 'lemma': u'Darcy'}, {'index': 2, 'begin': 17, 'pos': u'PRT', 'label': u'PS', 'content': u""'s"", 'lemma': u""'s""}, {'index': 1, 'begin': 20, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'car', 'lemma': u'car'}, {'index': 4, 'begin': 24, 'pos': u'VERB', 'label': u'VMOD', 'content': u'parked', 'lemma': u'park'}, {'index': 5, 'begin': 31, 'pos': u'ADP', 'label': u'PREP', 'content': u'outside', 'lemma': u'outside'}, {'index': 8, 'begin': 39, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 6, 'begin': 43, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'restaurant', 'lemma': u'restaurant'}]"
81,Jane Foster,And I hate you.,"[{'content': u'And I hate you.', 'begin': 0, 'score': -0.4, 'magnitude': 0.4}]","{'score': -0.4, 'magnitude': 0.4}",[],"[{'index': 2, 'begin': 0, 'pos': u'CONJ', 'label': u'CC', 'content': u'And', 'lemma': u'And'}, {'index': 2, 'begin': 4, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 2, 'begin': 6, 'pos': u'VERB', 'label': u'ROOT', 'content': u'hate', 'lemma': u'hate'}, {'index': 2, 'begin': 11, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'you', 'lemma': u'you'}, {'index': 2, 'begin': 14, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
82,Darcy Lewis,What?! I thought he was cute.,"[{'content': u'What?!', 'begin': 0, 'score': -0.2, 'magnitude': 0.2}, {'content': u'I thought he was cute.', 'begin': 7, 'score': 0.1, 'magnitude': 0.1}]","{'score': 0, 'magnitude': 0.4}",[],"[{'index': 0, 'begin': 0, 'pos': u'PRON', 'label': u'ROOT', 'content': u'What', 'lemma': u'What'}, {'index': 0, 'begin': 4, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}, {'index': 0, 'begin': 5, 'pos': u'PUNCT', 'label': u'P', 'content': u'!', 'lemma': u'!'}, {'index': 4, 'begin': 7, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 4, 'begin': 9, 'pos': u'VERB', 'label': u'ROOT', 'content': u'thought', 'lemma': u'think'}, {'index': 6, 'begin': 17, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'he', 'lemma': u'he'}, {'index': 4, 'begin': 20, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'was', 'lemma': u'be'}, {'index': 6, 'begin': 24, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'cute', 'lemma': u'cute'}, {'index': 4, 'begin': 28, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
83,Jane Foster,Just shut up and drive.,"[{'content': u'Just shut up and drive.', 'begin': 0, 'score': 0, 'magnitude': 0}]","{'score': 0, 'magnitude': 0}",[],"[{'index': 1, 'begin': 0, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'Just', 'lemma': u'Just'}, {'index': 1, 'begin': 5, 'pos': u'VERB', 'label': u'ROOT', 'content': u'shut', 'lemma': u'shut'}, {'index': 1, 'begin': 10, 'pos': u'PRT', 'label': u'PRT', 'content': u'up', 'lemma': u'up'}, {'index': 1, 'begin': 13, 'pos': u'CONJ', 'label': u'CC', 'content': u'and', 'lemma': u'and'}, {'index': 1, 'begin': 17, 'pos': u'VERB', 'label': u'CONJ', 'content': u'drive', 'lemma': u'drive'}, {'index': 1, 'begin': 22, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
84,narrator,"Darcy pulls out and drive off, as they are driving through London suddenly Jane's is shocked to see a guy sat in the back seat","[{'content': u""Darcy pulls out and drive off, as they are driving through London suddenly Jane's is shocked to see a guy sat in the back seat"", 'begin': 0, 'score': -0.3, 'magnitude': 0.3}]","{'score': -0.3, 'magnitude': 0.3}","[{'salience': 0.38206923, 'meta': {u'mid': u'/m/0f4lq_', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Mr._Darcy'}, 'type': u'PERSON', 'name': u'Darcy', 'mentions': [u'Darcy']}, {'salience': 0.17195049, 'meta': {u'mid': u'/m/060xy', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Pride_and_Prejudice'}, 'type': u'PERSON', 'name': u'Jane', 'mentions': [u'Jane']}, {'salience': 0.16383533, 'meta': {u'mid': u'/m/04jpl', u'wikipedia_url': u'http://en.wikipedia.org/wiki/London'}, 'type': u'LOCATION', 'name': u'London', 'mentions': [u'London']}, {'salience': 0.16239627, 'meta': {}, 'type': u'PERSON', 'name': u'guy', 'mentions': [u'guy']}, {'salience': 0.119748704, 'meta': {}, 'type': u'OTHER', 'name': u'back seat', 'mentions': [u'back seat']}]","[{'index': 1, 'begin': 0, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Darcy', 'lemma': u'Darcy'}, {'index': 1, 'begin': 6, 'pos': u'VERB', 'label': u'ROOT', 'content': u'pulls', 'lemma': u'pull'}, {'index': 1, 'begin': 12, 'pos': u'PRT', 'label': u'PRT', 'content': u'out', 'lemma': u'out'}, {'index': 1, 'begin': 16, 'pos': u'CONJ', 'label': u'CC', 'content': u'and', 'lemma': u'and'}, {'index': 1, 'begin': 20, 'pos': u'VERB', 'label': u'CONJ', 'content': u'drive', 'lemma': u'drive'}, {'index': 4, 'begin': 26, 'pos': u'PRT', 'label': u'PRT', 'content': u'off', 'lemma': u'off'}, {'index': 1, 'begin': 29, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 10, 'begin': 31, 'pos': u'ADP', 'label': u'MARK', 'content': u'as', 'lemma': u'as'}, {'index': 10, 'begin': 34, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'they', 'lemma': u'they'}, {'index': 10, 'begin': 39, 'pos': u'VERB', 'label': u'AUX', 'content': u'are', 'lemma': u'be'}, {'index': 16, 'begin': 43, 'pos': u'VERB', 'label': u'ADVCL', 'content': u'driving', 'lemma': u'drive'}, {'index': 10, 'begin': 51, 'pos': u'ADP', 'label': u'PREP', 'content': u'through', 'lemma': u'through'}, {'index': 11, 'begin': 59, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'London', 'lemma': u'London'}, {'index': 16, 'begin': 66, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'suddenly', 'lemma': u'suddenly'}, {'index': 16, 'begin': 75, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Jane', 'lemma': u'Jane'}, {'index': 14, 'begin': 79, 'pos': u'PRT', 'label': u'PS', 'content': u""'s"", 'lemma': u""'s""}, {'index': 1, 'begin': 82, 'pos': u'VERB', 'label': u'PARATAXIS', 'content': u'is', 'lemma': u'be'}, {'index': 16, 'begin': 85, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'shocked', 'lemma': u'shocked'}, {'index': 19, 'begin': 93, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 16, 'begin': 96, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'see', 'lemma': u'see'}, {'index': 21, 'begin': 100, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 22, 'begin': 102, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'guy', 'lemma': u'guy'}, {'index': 19, 'begin': 106, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'sat', 'lemma': u'sit'}, {'index': 22, 'begin': 110, 'pos': u'ADP', 'label': u'PREP', 'content': u'in', 'lemma': u'in'}, {'index': 26, 'begin': 113, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 26, 'begin': 117, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'back', 'lemma': u'back'}, {'index': 23, 'begin': 122, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'seat', 'lemma': u'seat'}]"
85,Jane Foster,Who's he?,"[{'content': u""Who's he?"", 'begin': 0, 'score': 0, 'magnitude': 0}]","{'score': 0, 'magnitude': 0}",[],"[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'ATTR', 'content': u'Who', 'lemma': u'Who'}, {'index': 1, 'begin': 3, 'pos': u'VERB', 'label': u'ROOT', 'content': u""'s"", 'lemma': u'be'}, {'index': 1, 'begin': 6, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'he', 'lemma': u'he'}, {'index': 1, 'begin': 8, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
86,Darcy Lewis,He's my intern.,"[{'content': u""He's my intern."", 'begin': 0, 'score': 0.5, 'magnitude': 0.5}]","{'score': 0.5, 'magnitude': 0.5}","[{'salience': 1, 'meta': {}, 'type': u'PERSON', 'name': u'intern', 'mentions': [u'intern']}]","[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'He', 'lemma': u'He'}, {'index': 1, 'begin': 2, 'pos': u'VERB', 'label': u'ROOT', 'content': u""'s"", 'lemma': u'be'}, {'index': 3, 'begin': 5, 'pos': u'PRON', 'label': u'POSS', 'content': u'my', 'lemma': u'my'}, {'index': 1, 'begin': 8, 'pos': u'NOUN', 'label': u'ATTR', 'content': u'intern', 'lemma': u'intern'}, {'index': 1, 'begin': 14, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
87,Jane Foster,You have an intern?,"[{'content': u'You have an intern?', 'begin': 0, 'score': -0.1, 'magnitude': 0.1}]","{'score': -0.1, 'magnitude': 0.1}","[{'salience': 1, 'meta': {}, 'type': u'OTHER', 'name': u'intern', 'mentions': [u'intern']}]","[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You'}, {'index': 1, 'begin': 4, 'pos': u'VERB', 'label': u'ROOT', 'content': u'have', 'lemma': u'have'}, {'index': 3, 'begin': 9, 'pos': u'DET', 'label': u'DET', 'content': u'an', 'lemma': u'an'}, {'index': 1, 'begin': 12, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'intern', 'lemma': u'intern'}, {'index': 1, 'begin': 18, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
88,Darcy Lewis,"Oh, yeah.","[{'content': u'Oh, yeah.', 'begin': 0, 'score': 0.3, 'magnitude': 0.3}]","{'score': 0.3, 'magnitude': 0.3}",[],"[{'index': 0, 'begin': 0, 'pos': u'X', 'label': u'ROOT', 'content': u'Oh', 'lemma': u'Oh'}, {'index': 0, 'begin': 2, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 0, 'begin': 4, 'pos': u'X', 'label': u'DEP', 'content': u'yeah', 'lemma': u'yeah'}, {'index': 0, 'begin': 8, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
89,Ian Boothby,"Hello, Dr. Foster. It's uh...it's a great honor to be working with you.","[{'content': u'Hello, Dr. Foster.', 'begin': 0, 'score': 0.3, 'magnitude': 0.3}, {'content': u""It's uh...it's a great honor to be working with you."", 'begin': 19, 'score': 0.5, 'magnitude': 0.5}]","{'score': 0.4, 'magnitude': 0.8}","[{'salience': 0.59032726, 'meta': {}, 'type': u'OTHER', 'name': u'honor', 'mentions': [u'honor']}, {'salience': 0.40967274, 'meta': {u'mid': u'/m/0ffyld', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Dr_Foster_Intelligence'}, 'type': u'PERSON', 'name': u'Foster', 'mentions': [u'Foster', u'Dr.']}]","[{'index': 3, 'begin': 0, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'Hello', 'lemma': u'Hello'}, {'index': 3, 'begin': 5, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 3, 'begin': 7, 'pos': u'NOUN', 'label': u'TITLE', 'content': u'Dr.', 'lemma': u'Dr.'}, {'index': 3, 'begin': 11, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Foster', 'lemma': u'Foster'}, {'index': 3, 'begin': 17, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 6, 'begin': 19, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'It', 'lemma': u'It'}, {'index': 6, 'begin': 21, 'pos': u'VERB', 'label': u'ROOT', 'content': u""'s"", 'lemma': u'be'}, {'index': 6, 'begin': 24, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'uh', 'lemma': u'uh'}, {'index': 6, 'begin': 26, 'pos': u'PUNCT', 'label': u'P', 'content': u'...', 'lemma': u'...'}, {'index': 10, 'begin': 29, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'it', 'lemma': u'it'}, {'index': 6, 'begin': 31, 'pos': u'VERB', 'label': u'PARATAXIS', 'content': u""'s"", 'lemma': u'be'}, {'index': 13, 'begin': 34, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 13, 'begin': 36, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'great', 'lemma': u'great'}, {'index': 10, 'begin': 42, 'pos': u'NOUN', 'label': u'ATTR', 'content': u'honor', 'lemma': u'honor'}, {'index': 16, 'begin': 48, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 16, 'begin': 51, 'pos': u'VERB', 'label': u'AUX', 'content': u'be', 'lemma': u'be'}, {'index': 13, 'begin': 54, 'pos': u'VERB', 'label': u'VMOD', 'content': u'working', 'lemma': u'work'}, {'index': 16, 'begin': 62, 'pos': u'ADP', 'label': u'PREP', 'content': u'with', 'lemma': u'with'}, {'index': 17, 'begin': 67, 'pos': u'PRON', 'label': u'POBJ', 'content': u'you', 'lemma': u'you'}, {'index': 6, 'begin': 70, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
90,Jane Foster,Right. I have to call Erik.,"[{'content': u'Right.', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}, {'content': u'I have to call Erik.', 'begin': 7, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.2, 'magnitude': 0.4}","[{'salience': 1, 'meta': {u'mid': u'/m/05d41zp'}, 'type': u'PERSON', 'name': u'Erik', 'mentions': [u'Erik']}]","[{'index': 0, 'begin': 0, 'pos': u'X', 'label': u'ROOT', 'content': u'Right', 'lemma': u'Right'}, {'index': 0, 'begin': 5, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 3, 'begin': 7, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 3, 'begin': 9, 'pos': u'VERB', 'label': u'ROOT', 'content': u'have', 'lemma': u'have'}, {'index': 5, 'begin': 14, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 3, 'begin': 17, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'call', 'lemma': u'call'}, {'index': 5, 'begin': 22, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'Erik', 'lemma': u'Erik'}, {'index': 3, 'begin': 26, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
